Country Name,Country Code,Year,"Agriculture, forestry, and fishing, value added (% of GDP)",Current health expenditure (% of GDP),Domestic general government health expenditure (% of GDP),Domestic general government health expenditure (% of current health expenditure),Domestic private health expenditure (% of current health expenditure),Exports of goods and services (% of GDP),"Foreign direct investment, net inflows (% of GDP)",GDP growth (annual %),Gross capital formation (% of GDP),Imports of goods and services (% of GDP),"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","Manufacturing, value added (% of GDP)","Personal remittances, received (% of GDP)",Population density (people per sq. km of land area),"School enrollment, primary (% gross)","Self-employed, total (% of total employment) (modeled ILO estimate)","Services, value added (% of GDP)","Unemployment, total (% of total labor force) (modeled ILO estimate)"
Belgium,BEL,2020,0.7128180236415714,11.19751263,8.72332096,77.90409851,22.0959034,79.19687056132936,-5.742352271,-4.792983897,24.068567845366985,77.75325072145412,68.558,12.012009033297833,2.475435933728702,378.3893224896701,102.06427,15.4567645,70.33950769691228,5.545
Belgium,BEL,2021,0.6549304458767898,11.04290771,8.56881809,77.59567261,22.4043293,89.62960591530191,5.906077209528224,6.202554015860812,24.442476155243476,87.76069950942961,69.675,10.745317605991188,2.3870044172085345,379.9499901619991,101.8211365,14.91557511,70.74721079982103,6.248
Belize,BLZ,2019,6.536029812000168,4.81374073,3.29100513,68.36689758,28.70619965,51.856969392454886,3.9320957041985216,4.267636896180861,16.852991667713436,50.26587949587573,71.915,6.182221663945066,4.053793498240866,16.914905743095133,112.8055878,35.23784707,64.13139052882804,9.053
Belize,BLZ,2020,8.375553760677484,5.30974436,3.74765062,70.58061981,26.50695992,37.71691509410872,3.730220696586299,-13.90291006,18.576988031426684,44.10504931835426,66.886,6.713659837971461,5.907610418,17.133362560280577,110.3082886,35.95398731,61.28203245465893,10.784
Belize,BLZ,2021,7.921753320526327,4.98043823,3.4270196,68.80960083,28.31739235,47.73708455,5.184585866666048,17.74617012056791,21.854537191960503,51.57918655,64.578,6.523310817789345,5.592113238610151,17.332135028496275,105.2839508,36.06316352,60.93656400404866,10.322
Benin,BEN,2019,26.875801625833695,2.50914454,0.31146821,12.41332245,58.16290665,29.630527193547803,1.5162078093564573,6.8656866284833455,25.62980057906037,34.05080512068219,76.046,9.865728440003643,1.507767335418552,112.8658655551614,112.029892,88.46606565,48.02682134,1.214
Benin,BEN,2020,27.109175036111782,2.46970391,0.27598524,11.17483139,58.76353073,19.872470427652377,1.1118387976436872,3.8487924003013343,25.633843508156712,24.960762949220243,75.735,9.687913103,1.3073719803049169,115.91139588506564,109.1489182,88.76168692,47.897332094972626,1.502
Benin,BEN,2021,28.528950609859237,2.58129549,0.31783193,12.31288528,55.61280823,20.91880617547327,1.9558145968626452,7.155451645757395,28.85061831776633,27.136054656967612,76.901,9.479767826596191,1.3053320682607108,118.955454061724,110.7058868,88.48347556,45.88497316763441,1.779
Bhutan,BTN,2019,12.93395280967176,3.60361075,2.65109873,73.56784821,19.46735001,31.45750328938462,0.4756170423743349,5.755148506182266,46.08535793838555,44.66601342379438,68.603,6.131166714072014,2.0711007498770724,20.053067645516517,97.96216381,72.08854539,49.62735817054272,2.72
Bhutan,BTN,2020,15.703075577536922,4.36274862,3.40328145,78.00773621,16.85573578,28.065635506254736,-0.113401529,-10.21839741,39.07057235346317,43.76471549545855,70.089,4.929171041727249,3.394980283317751,20.188935500786577,103.8008312,72.06612484,49.981637793860536,5.03
Bhutan,BTN,2021,15.794784021210214,3.84550023,2.20846629,57.42987823,20.52117348,29.19874070998012,0.2449835754526504,4.421367402205917,44.38859603,48.38370761079534,71.233,7.224182763493284,2.649782937428556,20.331463030938647,103.0328842,71.49890979,50.17916546379874,4.803
Bolivia,BOL,2019,12.221757577571749,6.88792992,4.89661789,71.08983612,27.77645111,24.967262285945008,-0.529735011,2.216705777503591,19.875010901565037,31.43004445,76.018,10.48950354634355,3.2659485340946404,10.773918582110218,98.23863983,66.31134405,50.71991512850331,3.682
Bolivia,BOL,2020,14.000930529318378,8.0225811,5.80238628,72.32567596,24.91402054,20.27258977390514,-3.083516483,-8.737884434,15.778129501645536,25.23067281960143,74.657,10.957833660251367,3.0754101121252564,10.90768854,98.69728851,67.97318039,52.80726175574362,7.903
Bolivia,BOL,2021,12.922923311174724,8.15972805,5.88221836,72.08840942,26.45337868,27.825345909559974,1.4442776110904365,6.111372752057463,16.790744049772048,31.196050653580254,79.614,10.726849881729509,3.5080398714509617,11.01944059817225,98.85656738,69.33616903,50.57558388736819,5.089
Bosnia and Herzegovina,BIH,2019,5.450042181224086,8.93,6.13,68.72,29.73,40.04007111495333,2.18661377542075,2.8873433441487464,24.84379505656565,54.47605677247085,61.259,12.480014254065244,11.388054028035084,65.34244141,90.16313171,24.89758823,54.57076716676896,15.692
Bosnia and Herzegovina,BIH,2020,5.914439905806057,9.7,6.75,69.6,29.02,34.181492142048356,2.3893904835565123,-3.015095148,23.10653361782643,47.92977311524142,61.053,12.661839329743824,9.547296836458198,64.44041016,88.8544693,24.31786161,54.65616613094326,15.868
Bosnia and Herzegovina,BIH,2021,5.019317880987058,9.56,6.53,68.3,31.03,42.57332144,3.242308168184789,7.389962340127568,26.08217800847248,53.912587140962046,61.426,13.986301153248412,10.467531030918304,63.37708984,88.24478149,23.77434272,53.86153381,14.897
Brazil,BRA,2019,4.205014094350202,9.61449146,3.91701889,40.74077988,59.11333466,14.122919190362168,3.692673212906128,1.2207778236084152,15.516790799892435,14.767338677579271,71.417,10.332500532200608,0.1715497736980704,24.82076861598394,107.4074707,32.21594054,63.06784924641341,11.936
Brazil,BRA,2020,5.711485115,10.18235016,4.52904463,44.47936249,55.37608719,16.453552010704378,2.5926379533071695,-3.276758796,16.115820605217333,15.848526535636513,67.016,10.692931569175082,0.2415962311623584,24.964985271842774,105.4981995,32.50629384,61.448444645623155,13.697
Brazil,BRA,2021,6.558762611596666,9.89072323,4.50447893,45.5424614,54.32703018,19.109430367386576,2.7797908491656753,4.762604379086085,19.521885019121974,18.54690038949675,69.505,11.904373010323182,0.2455346442385287,25.071402728358223,103.4716797,33.51724153,56.91338418435928,13.158
Brunei Darussalam,BRN,2019,0.986055107003176,2.19410944,2.07140136,94.40737915,5.5926199,57.946040452991674,2.7711800825842823,3.868844164328891,38.67775357891446,50.56361789414603,68.636,2.327822564705644,0.0,84.0,97.61413111,8.981740969,38.17759858337008,6.6
Brunei Darussalam,BRN,2020,1.2175029267097368,2.39334464,2.25187159,94.04619598,5.90841913,57.35611139,4.710575649,1.133573406054026,40.58783007310849,52.93489226608986,68.171,6.832098944728808,0.007246465,84.89639468690702,97.53031757,9.600100011,41.45035468339957,7.409
Brunei Darussalam,BRN,2021,1.256289974324511,2.20486665,2.05610466,93.25301361,6.74698782,80.16891085822544,1.4618172227719282,-1.590762481,31.272567472440898,66.9542018,68.319,9.67845068289214,0.006375509,85.71555977229602,96.2353285,7.929097132,37.62864505365582,4.905
Burkina Faso,BFA,2019,18.220524552442075,5.31868935,2.22393513,41.813591,42.38819504,29.257695657279378,1.0164787373678963,5.889204970681348,19.75786801448893,31.150997218043237,55.465,10.41059839132115,2.9143471395988385,76.61532164,89.95511627,75.66318078,45.31625215,4.71
Burkina Faso,BFA,2020,17.915163567756192,6.50193262,2.8256712,43.45897293,38.38487625,31.776865690866305,-0.557279534,2.010772624062213,17.161517426599502,28.96291294945762,52.713,10.03131852544637,2.959705461834218,78.50398391812865,87.847229,76.00970792,44.953416245784425,5.04
Burkina Faso,BFA,2021,17.29021575384487,6.37691164,2.73042727,42.81739426,39.09840012,32.79707351618103,-0.405926078,6.942524925723475,15.50790145073428,29.623285144598512,50.881,9.8115542260696,2.8985937127154635,80.39197002923977,87.12499237,75.55131295,45.35906611917729,5.2
Cabo Verde,CPV,2019,4.4373608669529965,4.56319857,2.89716864,63.48986435,29.75538826,46.70503313709487,5.457887533837823,6.9478263405185885,23.431973865190116,56.89762332663082,61.779,4.817970058854767,9.547401329,127.56923076923076,96.98941803,38.97289909,69.82573873739962,12.128
Cabo Verde,CPV,2020,6.191327454851822,6.12421703,4.00524998,65.40019989,22.84387398,25.29337077219979,3.712184906383343,-20.8052759,28.96192365738715,53.10008382099033,59.289,5.185022416966598,12.853688799882669,127.71191066997518,95.99919128,39.70089869,65.98341648499061,14.69
Cabo Verde,CPV,2021,5.971474059231829,6.90378904,4.71387148,68.27948761,20.29751587,23.849798357656287,4.4573050013235305,7.033530106945136,27.749764214094157,53.60526026887786,59.971,5.3856991269472445,15.328084741517287,128.20074441687345,96.40209961,39.22787787,68.53967661666441,13.976
Cambodia,KHM,2019,15.438506517715696,6.84972715,1.66501212,24.30771637,69.18743896,55.44686797291194,9.985000442,7.936950136,31.394554193510366,60.28981109953595,85.543,24.615647197701296,7.235567198,93.36791298436438,111.4984818,56.73144685,39.13772494845059,0.119
Cambodia,KHM,2020,17.039652291143486,7.11156559,1.91031921,26.86214638,66.67436218,59.92179794096091,10.41023980932601,-3.555721934,31.351227539335017,62.18359840560753,85.369,23.998071928197255,7.432224317179546,94.75115568,111.0093613,56.89023104,39.14363524941638,0.172
Cambodia,KHM,2021,16.904414371009576,7.53223085,2.00221539,26.58197021,59.02976608,72.36103464355084,9.4684591111041,3.0898428414866146,30.378811266195193,73.81881186616462,82.942,26.65391685243399,6.900782419333856,96.16080330840698,108.7377487,56.6786327,36.486924874234134,0.396
Cameroon,CMR,2019,16.80228356444006,3.65157914,0.40687224,11.1423645,75.81052399,19.85009074731856,2.583406024891569,3.475059981949812,18.934645496049633,23.528422500722993,68.046,12.825780206234286,0.8963215164451895,53.95717247360961,105.4506302,72.00737467,51.02687347630507,3.622
Cameroon,CMR,2020,17.496865054091426,3.77177453,0.60675448,16.08671188,71.84101105,15.23573698147905,1.6559561471235298,0.2599329159071146,17.660543979214356,18.503094380907996,66.498,13.180987610332432,0.819403312,55.447437117894694,107.2646633,71.47478484,51.76192077323027,3.87
Cameroon,CMR,2021,16.95920354159572,3.82407379,0.48458478,12.67195225,70.38082123,16.50888403677811,2.1406132690065673,3.338857471795052,18.126692173634343,20.221950682077683,65.862,13.296608641653812,0.9555178858080962,56.93926085760826,108.442749,70.15901482,50.94128723382945,3.973
